html_id,is_emo,is_arg,is_other,trn_val
812987,0,0,1,trn
396117,0,0,1,trn
674236,0,0,1,trn
298092,0,0,0,trn
785932,0,0,0,trn
596166,0,0,0,trn
156531,0,0,0,trn
684204,0,0,1,trn
481678,1,0,0,trn
696000,0,0,0,trn
688753,0,0,1,trn
77990,0,0,1,trn
223827,0,0,0,trn
344039,0,0,1,trn
473074,0,0,0,trn
495370,0,0,1,trn
694042,0,0,1,trn
407057,0,0,1,trn
32981,0,0,1,trn
210508,0,0,1,trn
177317,0,0,0,trn
526654,0,0,1,trn
191198,0,0,1,trn
344501,0,0,1,trn
65800,0,0,1,trn
660660,0,0,1,trn
419314,1,0,0,trn
4306,0,0,1,trn
400503,0,0,0,trn
226059,0,0,1,trn
140329,0,1,0,trn
212542,0,0,0,trn
663035,0,0,1,trn
483029,0,0,1,trn
611329,0,0,1,trn
15661,0,0,0,trn
466575,0,1,0,trn
587652,0,0,0,trn
78278,0,0,0,trn
662521,0,0,0,trn
330566,1,1,0,trn
426956,0,0,0,trn
380188,0,0,0,trn
688606,0,0,0,trn
342032,0,0,0,trn
99374,0,0,0,trn
84927,0,0,0,trn
831161,0,0,1,trn
380864,0,0,1,trn
4395,0,0,0,trn
442012,0,0,0,trn
790056,0,0,0,trn
330098,0,0,0,trn
425354,0,0,1,trn
547781,0,0,1,trn
787876,1,0,0,trn
128519,0,0,0,trn
206082,0,0,1,trn
404883,0,0,1,trn
718195,0,0,1,trn
768431,1,0,0,trn
311966,0,0,0,trn
809167,0,0,0,trn
527925,1,0,0,trn
76647,0,0,1,trn
16315,0,0,1,trn
554009,0,0,1,trn
165571,0,0,0,trn
591762,0,0,1,trn
288245,0,0,0,trn
196075,0,0,1,trn
215311,1,0,0,trn
665011,0,0,0,trn
157153,0,0,0,trn
763582,0,0,0,trn
817427,0,1,0,trn
661988,0,0,0,trn
176510,0,0,1,trn
205335,0,0,0,trn
90525,0,0,0,trn
615575,0,0,0,trn
456296,0,0,0,trn
269832,0,0,1,trn
396662,0,0,1,trn
99837,0,0,1,trn
85733,0,0,0,trn
298069,0,0,0,trn
557030,0,0,1,trn
73998,0,0,1,trn
9729,0,0,0,trn
718887,0,0,0,trn
195992,0,0,1,trn
720997,0,0,1,trn
426523,0,0,0,trn
330285,0,0,1,trn
571419,0,0,1,trn
639935,1,0,0,trn
337706,0,0,1,trn
216518,0,0,1,trn
512932,0,0,0,trn
417589,1,0,0,trn
147073,0,0,0,trn
552883,0,0,1,trn
355940,0,0,0,trn
438631,0,0,0,trn
420637,0,0,0,trn
302362,0,0,1,trn
352612,0,0,0,trn
199710,0,0,1,trn
655969,0,0,1,trn
373364,0,0,1,trn
391627,0,0,1,trn
604097,1,0,0,trn
339831,0,0,0,trn
955058,1,0,0,trn
633224,0,0,1,trn
55284,0,0,0,trn
91561,1,0,0,trn
659969,0,0,0,trn
526073,0,0,1,trn
798027,1,0,0,trn
271539,0,0,1,trn
870276,0,0,0,trn
921944,0,0,0,trn
808993,0,0,0,trn
248624,0,0,1,trn
973853,0,0,0,trn
451463,0,0,1,trn
482716,0,0,1,trn
220787,0,0,0,trn
573145,1,0,0,trn
965944,0,0,1,trn
43587,0,0,0,trn
416802,0,0,1,trn
323562,0,0,0,trn
425247,0,0,0,trn
969911,0,0,0,trn
475623,0,0,1,trn
415534,0,0,0,trn
303866,0,0,0,trn
2171,0,0,1,trn
555894,1,0,0,trn
933476,0,0,1,trn
437655,0,0,0,trn
634748,0,0,1,trn
506599,0,0,1,trn
158550,1,0,0,trn
767536,0,0,0,trn
803487,0,0,1,trn
441571,0,0,1,trn
323263,1,0,0,trn
968113,0,0,1,trn
276917,0,0,1,trn
418045,1,0,0,trn
28929,0,0,1,trn
261802,0,0,0,trn
331451,0,0,1,trn
362022,0,0,1,trn
391117,0,0,1,trn
290001,0,0,1,trn
309721,0,0,0,trn
89833,0,0,1,trn
657695,0,0,0,trn
128565,0,0,0,trn
505443,0,0,1,trn
61238,0,0,1,trn
216573,0,0,0,trn
398658,0,0,0,trn
157322,0,0,1,trn
466953,0,0,1,trn
162568,0,0,1,trn
64012,0,0,1,trn
188674,0,0,0,trn
673891,0,0,0,trn
359205,0,0,1,trn
404859,0,0,1,trn
869737,0,0,0,trn
529887,1,0,0,trn
81440,0,0,1,trn
638548,0,0,1,trn
44896,1,1,0,trn
484787,0,0,1,trn
155523,1,0,0,trn
558659,1,0,0,trn
817283,0,0,1,trn
275884,0,0,1,trn
964010,0,0,1,trn
972888,1,0,0,trn
411277,1,0,0,trn
178750,0,0,0,trn
103773,0,0,1,trn
676642,0,0,0,trn
827755,0,0,1,trn
856920,1,0,0,trn
701785,0,0,1,trn
926874,1,1,0,trn
12685,1,0,0,trn
170097,0,0,1,trn
948829,0,0,1,trn
270378,0,0,1,trn
20523,0,0,1,trn
370056,1,0,0,trn
394787,0,0,1,trn
179014,0,0,0,trn
318532,0,0,1,trn
402268,0,0,0,trn
823848,0,0,1,trn
767603,1,1,0,trn
384076,0,0,1,trn
975399,0,0,0,trn
452459,0,1,0,trn
477318,0,0,1,trn
124928,0,0,0,trn
801991,0,0,1,trn
842106,1,0,0,trn
917339,0,0,0,trn
986251,0,0,1,trn
142419,0,0,1,trn
695554,0,0,1,trn
686772,0,0,0,trn
291174,1,0,0,trn
700974,0,0,1,trn
307727,1,0,0,trn
562743,1,0,0,trn
991905,0,0,0,trn
371023,0,0,1,trn
647291,0,0,0,trn
540980,0,0,1,trn
805034,1,0,0,trn
27347,1,0,0,trn
173899,0,0,0,trn
304135,1,0,0,trn
191756,0,0,0,trn
975479,1,0,0,trn
457316,0,0,0,trn
917949,0,0,0,trn
864497,0,0,1,trn
195758,0,0,1,trn
182741,0,0,1,trn
541060,0,0,0,trn
701945,0,0,0,trn
296397,0,0,0,trn
755159,0,0,0,trn
187128,0,0,0,trn
983356,0,0,1,trn
774706,0,0,0,trn
813260,0,0,0,trn
100402,0,0,1,trn
639837,0,0,0,trn
449565,0,0,0,trn
184504,0,0,0,trn
672299,1,1,0,trn
445311,1,0,0,trn
738727,0,0,1,trn
773909,0,0,1,trn
171821,0,0,1,trn
28423,0,0,1,trn
412789,0,0,1,trn
983603,0,0,1,trn
144816,0,0,1,trn
227428,0,0,1,trn
609616,0,0,0,trn
623367,0,0,1,trn
813852,0,0,0,trn
129588,0,0,1,trn
181898,0,0,1,trn
284420,0,0,1,trn
74340,0,0,1,trn
491326,0,0,0,trn
320839,0,0,1,trn
700439,0,0,0,trn
773446,0,0,1,trn
406217,0,0,1,trn
834887,0,0,1,trn
169847,0,0,0,trn
166941,0,0,1,trn
806076,0,0,1,trn
23288,0,0,1,trn
670076,0,0,1,trn
17452,0,0,1,trn
509597,0,0,1,trn
166710,0,0,0,trn
257742,0,0,0,trn
433820,0,0,0,trn
671636,0,0,1,trn
544453,0,0,1,trn
154044,0,0,1,trn
494219,0,0,0,trn
488753,0,0,1,trn
636254,0,0,1,trn
529552,0,0,1,trn
282051,0,0,1,trn
115385,0,0,1,trn
665897,0,0,0,trn
357432,0,0,0,trn
279264,0,0,1,trn
21336,1,0,0,trn
587115,0,0,1,trn
513164,1,0,0,trn
831395,0,0,1,trn
368520,0,0,1,trn
461683,0,0,1,trn
673417,0,0,0,trn
315380,0,0,1,trn
423258,0,0,1,trn
569884,0,0,0,trn
617015,0,0,1,trn
464990,1,1,0,trn
186257,0,0,1,trn
387,0,0,1,trn
376567,1,1,0,trn
240186,0,0,0,trn
55413,0,0,1,trn
698131,0,0,1,trn
475886,0,0,0,trn
711210,0,0,1,trn
521950,0,0,1,trn
231284,0,0,1,trn
61097,0,0,1,trn
209099,0,0,0,trn
142513,0,0,1,trn
612449,0,0,1,trn
387304,0,0,1,trn
412346,0,0,1,trn
357396,0,0,1,trn
747633,0,1,0,trn
552058,0,0,1,trn
124868,1,0,0,trn
509207,1,0,0,trn
331309,0,0,0,trn
742797,0,0,1,trn
65801,0,0,0,trn
300899,1,0,0,trn
271061,0,0,0,trn
410726,0,0,1,trn
652927,0,0,1,trn
164192,0,0,1,trn
128035,0,0,1,trn
149612,0,0,0,trn
517541,1,0,0,trn
713697,1,0,0,trn
610031,0,0,1,trn
455161,0,0,1,trn
218967,0,0,0,trn
64095,1,0,0,trn
272029,0,0,0,trn
110330,1,0,0,trn
304566,1,1,0,trn
213606,0,0,1,trn
956151,0,0,1,trn
220336,1,0,0,trn
219607,1,0,0,trn
48315,0,0,0,trn
320948,0,0,1,trn
384250,0,0,1,trn
6247,0,0,1,trn
553933,0,0,0,trn
822346,0,1,0,trn
371414,0,0,1,trn
816376,0,0,1,trn
449695,0,0,1,trn
812399,0,0,1,trn
549017,0,0,1,trn
485623,0,0,1,trn
757528,0,0,1,trn
780932,0,0,1,trn
695370,0,0,1,trn
904558,1,0,0,trn
467371,0,0,0,trn
813880,1,0,0,trn
521728,0,0,1,trn
78159,0,0,0,trn
743987,0,0,0,trn
421902,0,0,0,trn
444391,0,0,0,trn
132130,0,0,1,trn
253487,1,0,0,trn
176729,0,0,0,trn
630075,0,0,1,trn
415683,0,0,0,trn
490330,0,0,1,trn
357267,0,0,1,trn
426529,0,0,1,trn
651169,1,1,0,trn
586766,0,0,0,trn
676735,0,0,0,trn
159455,0,0,1,trn
472721,0,0,1,trn
602177,0,0,1,trn
536732,0,0,1,trn
568703,0,0,1,trn
129567,0,0,1,trn
383386,0,0,1,trn
183401,0,0,1,trn
644160,1,0,0,trn
315764,0,0,0,trn
790897,0,0,1,trn
487233,0,0,1,trn
774984,1,0,0,trn
398015,0,0,1,trn
155695,0,0,1,trn
757101,0,0,1,trn
25415,0,0,1,trn
461135,0,0,1,trn
669443,0,0,1,trn
210328,0,0,1,trn
130655,0,0,1,trn
545344,0,0,1,trn
204140,1,0,0,trn
54515,1,0,0,trn
226768,0,0,1,trn
488118,0,0,1,trn
829614,0,0,1,trn
723720,0,0,1,trn
614691,0,0,1,trn
534772,0,0,1,trn
652713,1,0,0,trn
806278,0,0,1,trn
486481,0,0,1,trn
542163,0,0,1,trn
492340,1,0,0,trn
282157,0,0,0,trn
138914,1,0,0,trn
946225,0,0,0,trn
816976,0,0,1,trn
460893,0,0,0,trn
205083,0,0,0,trn
736840,0,0,0,trn
708677,0,0,0,trn
464517,1,0,0,trn
792763,0,0,0,trn
942380,0,0,0,trn
832662,0,0,1,trn
94053,0,0,1,trn
394082,0,0,1,trn
381749,0,0,1,trn
722316,0,0,0,trn
916684,1,0,0,trn
48723,0,0,0,trn
903661,0,0,1,trn
755986,0,0,0,trn
958154,0,0,1,trn
821787,0,0,1,trn
369260,0,0,1,trn
523193,0,0,1,trn
704601,0,0,1,trn
480871,0,0,0,trn
857574,0,0,1,trn
978184,0,0,0,trn
359024,0,0,0,trn
776117,0,0,0,trn
676712,0,0,1,trn
317098,1,0,0,trn
704376,0,0,0,trn
339100,0,0,1,trn
609263,0,0,1,trn
569552,1,0,0,trn
235760,0,0,1,trn
443371,0,0,0,trn
971439,1,0,0,trn
25051,0,0,0,trn
303492,0,0,1,trn
200735,0,0,0,trn
208538,0,0,1,trn
469751,0,0,0,trn
514330,0,0,1,trn
726459,0,0,1,trn
792151,0,0,0,trn
560254,0,0,1,trn
53292,1,0,0,trn
729800,1,0,0,trn
912592,0,0,1,trn
396427,1,0,0,trn
441359,0,0,1,trn
986280,0,0,1,trn
839544,0,0,0,trn
395109,1,0,0,trn
64972,0,0,1,trn
729127,0,0,1,trn
976606,0,0,1,trn
701052,0,0,1,trn
290908,0,0,1,trn
955300,0,0,0,trn
862046,0,0,0,trn
217493,0,0,0,trn
69782,0,0,0,trn
408823,0,0,0,trn
196429,0,0,1,trn
231094,0,0,1,trn
239399,0,0,0,trn
256137,0,0,1,trn
206344,0,0,0,trn
722891,1,0,0,trn
398095,0,0,1,trn
326136,0,0,0,trn
102253,0,0,1,trn
770929,1,0,0,trn
431404,0,0,0,trn
337942,0,0,1,trn
836223,0,0,0,trn
501733,0,0,0,trn
679925,0,0,1,trn
115934,0,0,1,trn
423133,0,0,1,trn
295426,0,1,0,trn
213968,0,0,1,trn
780883,0,0,1,trn
33953,0,0,1,trn
222964,0,0,1,trn
818848,0,0,1,trn
628896,0,0,1,trn
345432,0,1,0,trn
336613,1,0,0,trn
356313,0,0,0,trn
710736,0,0,0,trn
389946,0,0,1,trn
680271,0,0,1,trn
854352,0,0,0,trn
253986,0,0,1,trn
66037,0,0,0,trn
127418,1,0,0,trn
590712,0,0,0,trn
367869,0,0,1,trn
505088,0,0,0,trn
678781,0,0,1,trn
311656,0,0,0,trn
227530,1,0,0,trn
705557,0,0,0,trn
584594,0,0,1,trn
764025,0,0,0,trn
530918,0,0,1,trn
919072,0,0,1,trn
393090,0,0,0,trn
384710,0,0,1,trn
230949,0,0,1,trn
515864,0,0,1,trn
385288,0,0,1,trn
57246,0,0,0,trn
767667,1,0,0,trn
754837,0,0,0,trn
3872,0,0,0,trn
80065,0,0,1,trn
116973,1,0,0,trn
915434,0,0,1,trn
684481,1,0,0,trn
457695,0,0,0,trn
527963,0,0,1,trn
489053,0,0,1,trn
792086,0,0,0,trn
63388,0,0,1,trn
765017,1,0,0,trn
918021,0,0,0,trn
699730,0,0,0,trn
698006,0,0,1,trn
660825,0,0,0,trn
957971,0,0,1,trn
508389,0,0,1,trn
954342,0,0,1,trn
21218,0,0,0,trn
816549,0,0,0,trn
944309,0,0,1,trn
888866,0,0,1,trn
153063,0,0,1,trn
78684,0,0,0,trn
346035,0,0,0,trn
559672,0,0,1,trn
334838,0,0,1,trn
992006,0,0,1,trn
563760,0,0,1,trn
255576,0,0,1,trn
537359,0,0,1,trn
732511,1,0,0,trn
564249,0,0,0,trn
852143,0,0,1,trn
636921,0,0,0,trn
90100,0,0,1,trn
547748,0,0,1,trn
320963,0,0,0,trn
241092,1,0,0,trn
609733,0,0,0,trn
609733,0,0,0,trn
609733,0,0,0,trn
711134,0,0,0,trn
552041,0,0,0,trn
699281,0,0,0,trn
628692,0,0,1,trn
2366,0,0,0,trn
90590,1,0,0,trn
200837,0,0,0,trn
211946,1,0,0,trn
261216,0,0,1,trn
722987,0,0,1,trn
973737,0,0,1,trn
385328,0,0,1,trn
390541,0,0,0,trn
645930,0,0,1,trn
408765,1,0,0,trn
289977,0,0,0,trn
513795,0,0,1,trn
193772,1,0,0,trn
364535,0,0,1,trn
174890,0,0,1,trn
333568,0,0,0,trn
297720,0,0,1,trn
681212,0,0,1,trn
981838,0,0,0,trn
444174,0,0,1,trn
917998,0,0,1,trn
606523,0,0,0,trn
606523,0,0,0,trn
705346,0,0,1,trn
340918,0,0,1,trn
983990,0,0,1,trn
343752,0,0,1,trn
262282,0,0,1,trn
889732,1,0,0,trn
33151,1,0,0,trn
345020,0,0,0,trn
231225,0,0,1,trn
235081,0,0,0,trn
19738,0,0,0,trn
466543,0,0,1,trn
218693,0,0,0,trn
228486,0,0,1,trn
401344,0,0,1,trn
807225,0,0,0,trn
809151,0,0,1,trn
35332,0,0,1,trn
686504,0,0,0,trn
974254,0,0,1,trn
293829,0,0,0,trn
380456,0,0,1,trn
266062,0,0,1,trn
164575,0,0,1,trn
4581,0,0,1,trn
425514,0,0,1,trn
37557,0,0,0,trn
487871,0,0,1,trn
3390,0,0,0,trn
67253,0,0,0,trn
523305,0,0,1,trn
328220,0,0,1,trn
315109,0,0,0,trn
490655,0,0,1,trn
410918,0,0,0,trn
544475,0,0,1,trn
431422,0,0,1,trn
71382,0,0,1,trn
728275,1,0,0,trn
347561,0,0,1,trn
436253,0,0,1,trn
384600,0,0,1,trn
327565,0,0,0,trn
620749,0,0,0,trn
944562,0,0,0,trn
34154,0,0,1,trn
505088,0,0,0,trn
232111,0,1,0,trn
723118,0,0,0,trn
639338,0,0,1,trn
555978,0,0,0,trn
591547,0,0,1,trn
963199,0,0,1,trn
823104,0,0,0,trn
367616,0,0,0,trn
129299,1,0,0,trn
169241,1,0,0,trn
63395,1,0,0,trn
171314,1,0,0,trn
235902,1,0,0,trn
94519,0,0,1,trn
477011,0,0,1,trn
476237,0,0,1,trn
42088,0,0,0,trn
314782,0,0,1,trn
450275,0,0,0,trn
708540,1,0,0,trn
507407,0,0,1,trn
880164,0,0,1,trn
150417,0,0,1,trn
89699,0,0,1,trn
868335,0,0,1,trn
19331,0,0,0,trn
609868,0,0,0,trn
665255,0,0,0,trn
224213,0,0,1,trn
56166,0,0,0,trn
184112,0,0,0,trn
64993,0,0,0,trn
85438,1,0,0,trn
493821,0,0,1,trn
104152,0,0,1,trn
737761,0,0,1,trn
259830,1,0,0,trn
822031,0,0,1,trn
375615,0,0,1,trn
232111,0,1,0,trn
861892,0,0,1,trn
149369,0,0,1,trn
396625,0,0,1,trn
466613,0,0,1,trn
566696,0,0,1,trn
610954,1,1,0,trn
395863,0,0,1,trn
192254,0,0,0,trn
466479,0,0,1,trn
286983,0,0,1,trn
896893,0,0,1,trn
678648,0,0,0,trn
820648,0,0,1,trn
231881,0,0,0,trn
756457,0,0,1,trn
559804,0,0,0,trn
386027,0,0,1,trn
649046,0,0,0,trn
632067,0,0,1,trn
555663,0,0,0,trn
555048,0,0,1,trn
20985,0,0,0,trn
759819,0,0,0,trn
728231,0,0,0,trn
182121,0,0,1,trn
226186,0,0,0,trn
493236,0,0,0,trn
647494,1,0,0,trn
943255,0,0,1,trn
757692,0,0,0,trn
238948,0,0,1,trn
611211,0,0,1,trn
773533,0,0,1,trn
502846,0,0,0,trn
706148,0,0,1,trn
85844,0,0,1,trn
387537,0,0,0,trn
766384,0,0,1,trn
861425,1,0,0,trn
804297,0,0,0,trn
251682,0,0,0,trn
461871,0,0,0,trn
642769,0,0,1,trn
247703,0,0,1,trn
325400,0,0,0,trn
626356,0,0,1,trn
569420,0,0,1,trn
561528,0,0,1,trn
319450,0,0,0,trn
360130,0,0,1,trn
123843,1,0,0,trn
870323,0,0,1,trn
317996,0,0,1,trn
643433,0,0,1,trn
153070,0,0,1,trn
715304,0,0,1,trn
338648,1,0,0,trn
743156,0,0,0,trn
63319,0,0,1,trn
217131,0,0,0,trn
775552,0,0,1,trn
941715,0,0,1,trn
231230,0,0,0,trn
843783,0,0,0,trn
186434,0,0,0,trn
334712,0,0,1,trn
989080,1,0,0,trn
674902,0,0,1,trn
829642,0,0,0,trn
865128,0,0,1,trn
628340,0,0,1,trn
859722,0,0,0,trn
726308,0,0,0,trn
101355,0,0,1,trn
97642,0,0,0,trn
480481,0,0,0,trn
298385,0,0,0,trn
32122,0,0,1,trn
969441,0,0,1,trn
190757,0,0,1,trn
402922,0,0,0,trn
188712,0,0,0,trn
434521,0,0,1,trn
992178,1,0,0,trn
421663,0,0,0,trn
977036,0,0,0,trn
482989,0,0,1,trn
592736,0,0,1,trn
540203,0,0,1,trn
306878,0,0,1,trn
892175,0,0,0,trn
189780,0,0,0,trn
961038,0,0,1,trn
624482,0,0,1,trn
131548,0,0,0,trn
309541,0,0,0,trn
215829,1,0,0,trn
567030,1,0,0,trn
718220,0,0,0,trn
765697,0,0,0,trn
252784,0,0,1,trn
873713,0,0,1,trn
160571,0,0,1,trn
300101,0,0,1,trn
399817,0,0,0,trn
396926,0,0,0,trn
34839,0,0,1,trn
290581,0,0,1,trn
58566,0,0,0,trn
794652,0,0,0,trn
814260,0,0,1,trn
907064,0,0,0,trn
183731,1,0,0,trn
390327,0,0,0,trn
575698,0,0,0,trn
886733,0,0,0,trn
608521,0,0,1,trn
290991,0,0,1,trn
241636,0,0,0,trn
833813,0,0,1,trn
705953,1,0,0,trn
703230,0,0,0,trn
501992,0,0,1,trn
493242,0,0,1,trn
567903,0,0,0,trn
233998,1,0,0,trn
93433,0,0,1,trn
315190,0,0,1,trn
737308,0,0,1,trn
12473,0,0,0,trn
204093,1,0,0,trn
294811,0,0,0,trn
250306,0,0,0,trn
620494,0,0,1,trn
863420,0,0,1,trn
192474,1,0,0,trn
971212,0,0,1,trn
557989,0,0,1,trn
771401,0,0,0,trn
802280,0,0,1,trn
415832,0,0,1,trn
364349,1,0,0,trn
402794,1,0,0,trn
522158,0,0,1,trn
588602,0,0,1,trn
318854,0,0,0,trn
334204,0,0,1,trn
735304,0,0,1,trn
6711,1,0,0,trn
788776,0,0,1,trn
712580,0,0,0,trn
779565,0,0,1,trn
105482,0,0,1,trn
758198,0,0,1,trn
715991,0,0,1,trn
774698,0,0,0,trn
707183,0,0,0,trn
113166,1,0,0,trn
422578,0,0,0,trn
541403,0,0,0,trn
155068,0,0,0,trn
521824,0,0,1,trn
694653,1,0,0,trn
77265,0,0,1,trn
464943,1,0,0,trn
333766,1,0,0,trn
2399,0,0,0,trn
33349,0,0,1,trn
791763,1,0,0,trn
19403,0,0,1,trn
229759,0,0,1,trn
48126,0,0,1,trn
801300,0,0,1,trn
304733,0,0,1,trn
762063,0,0,1,trn
537453,0,0,0,trn
78782,0,0,0,trn
254853,0,0,0,trn
431397,0,0,1,trn
711917,0,0,1,trn
255799,0,0,1,trn
632591,0,0,1,trn
67475,0,0,1,trn
573451,0,0,0,trn
110346,0,0,1,trn
374735,0,0,0,trn
376650,0,0,0,trn
936475,0,0,1,trn
992662,0,0,0,trn
271057,1,0,0,trn
799323,0,0,1,trn
663772,0,0,0,trn
821613,0,0,0,trn
394503,0,0,1,trn
387257,0,0,0,trn
213313,1,0,0,trn
986614,0,0,1,trn
174518,0,0,0,trn
386507,0,0,1,trn
458358,0,0,1,trn
156152,0,0,0,trn
933363,0,0,1,trn
138152,0,0,0,trn
982876,0,0,1,trn
223631,1,1,0,trn
381846,0,0,0,trn
605608,0,0,1,trn
605608,0,0,1,trn
198537,0,0,1,trn
834226,0,0,1,trn
730095,0,0,0,trn
621644,0,0,0,trn
641443,1,0,0,trn
510686,0,0,0,trn
293010,0,0,0,trn
561774,0,0,1,trn
32912,0,0,1,trn
578454,0,0,1,trn
933035,1,0,0,trn
558652,0,0,1,trn
523607,0,0,0,trn
613967,0,0,1,trn
508838,0,0,1,trn
154518,0,0,1,trn
36647,0,0,0,trn
120452,0,0,0,trn
530434,0,0,1,trn
824863,0,0,1,trn
11850,1,0,0,trn
269701,0,0,0,trn
318077,0,0,1,trn
533058,0,0,0,trn
98493,0,0,0,trn
98493,0,0,0,trn
378665,1,0,0,trn
98493,0,0,0,trn
91283,0,0,0,trn
219846,0,0,1,trn
623826,0,0,1,trn
270625,0,0,1,trn
734517,0,0,1,trn
461386,0,0,1,trn
60269,0,0,1,trn
766292,0,0,0,trn
716704,0,0,0,trn
782024,0,0,0,trn
484762,0,0,1,trn
118345,0,0,0,trn
825693,0,0,1,trn
322351,0,0,1,trn
460725,0,0,0,trn
768957,1,0,0,trn
573914,0,0,1,trn
802431,0,0,0,trn
218598,0,0,0,trn
482981,0,0,1,trn
93414,0,0,1,trn
290121,0,0,0,trn
238766,0,0,1,trn
392927,0,0,0,trn
19074,0,0,1,trn
698169,0,0,0,trn
934224,0,0,1,trn
818246,0,0,1,trn
776425,0,0,0,trn
972394,0,0,0,trn
154198,1,0,0,trn
621307,0,0,1,trn
792652,0,0,1,trn
902438,0,0,1,trn
314405,0,0,1,trn
270155,0,0,1,trn
422007,0,0,1,trn
810264,0,0,0,trn
810264,0,0,0,trn
948373,0,0,1,trn
258708,0,0,1,trn
455803,0,0,1,trn
718711,0,0,0,trn
420146,0,0,1,trn
579956,0,0,1,trn
751867,0,0,0,trn
930614,0,0,0,trn
253765,0,0,0,trn
30927,0,0,1,trn
595359,1,0,0,trn
318872,0,0,1,trn
1260,0,0,1,trn
2033,0,0,1,trn
102739,0,0,1,trn
179456,0,0,1,trn
392441,0,0,1,trn
933529,0,0,0,trn
666543,0,0,0,trn
386661,1,0,0,trn
126043,0,0,0,trn
912634,0,0,1,trn
708236,0,0,0,trn
620883,0,0,1,trn
231621,0,0,0,trn
227900,0,0,1,trn
159464,0,0,0,trn
238791,0,0,0,trn
802088,1,0,0,trn
510880,0,0,1,trn
4945,0,0,0,trn
202547,0,0,0,trn
256318,0,0,0,trn
300445,0,0,0,trn
700946,0,0,0,trn
437691,0,0,0,trn
880760,0,0,0,trn
807633,0,0,0,trn
965903,1,0,0,trn
398226,0,0,0,trn
298843,1,1,0,trn
236053,0,0,1,trn
993612,0,0,0,trn
899939,0,0,0,trn
812670,0,1,0,trn
778959,0,0,0,trn
606697,0,0,1,trn
227203,0,0,0,trn
43576,0,0,1,trn
43576,0,0,1,trn
603914,0,0,1,trn
151403,0,0,1,trn
108132,0,0,1,trn
447345,0,0,0,trn
779550,0,0,0,trn
899631,0,0,1,trn
733189,0,0,0,trn
256942,0,0,0,trn
512374,0,0,0,trn
1516,0,0,0,trn
910406,0,0,0,trn
256774,0,0,1,trn
56306,0,0,0,trn
983419,0,0,0,trn
346944,0,0,0,trn
513238,0,0,1,trn
746659,0,0,1,trn
598103,0,0,1,trn
54238,0,0,1,trn
441937,0,0,0,trn
97366,0,0,1,trn
459062,0,0,0,trn
869153,0,0,1,trn
319688,1,0,0,trn
163377,0,0,0,trn
143016,0,0,1,trn
27404,0,0,1,trn
683740,0,0,1,trn
29215,1,0,0,trn
154804,0,0,0,trn
69315,0,0,0,trn
69315,0,0,0,trn
537670,0,0,0,trn
339106,0,0,1,trn
960005,0,0,1,trn
717757,1,0,0,trn
851242,0,0,0,trn
545595,0,0,1,trn
750018,0,0,0,trn
217448,1,0,0,trn
651620,0,0,0,trn
912059,0,0,1,trn
422565,0,0,1,trn
300058,0,0,0,trn
962947,0,0,0,trn
261331,0,0,1,trn
993172,0,0,0,trn
260979,0,0,0,trn
552848,0,0,0,trn
541002,0,0,0,trn
510179,1,0,0,trn
18707,0,0,1,trn
217810,0,0,1,trn
580745,0,0,1,trn
761256,0,0,0,trn
211596,0,0,0,trn
262031,0,0,0,trn
519895,0,0,0,trn
840649,0,0,1,trn
370112,0,0,1,trn
752824,0,0,1,trn
191435,0,0,1,trn
821026,1,0,0,trn
331139,1,0,0,trn
318040,0,0,0,trn
532353,0,0,1,trn
52720,1,0,0,trn
230942,1,0,0,trn
24247,0,0,0,trn
24247,0,0,0,trn
550852,0,0,0,trn
331139,1,0,0,trn
23202,0,0,1,trn
487754,1,0,0,trn
247767,0,0,0,trn
584141,0,0,1,trn
113304,0,0,1,trn
65915,0,0,0,trn
510434,0,0,0,trn
311216,0,0,0,trn
126398,0,0,1,trn
539130,0,0,0,trn
85819,0,0,0,trn
289252,0,0,1,trn
263522,0,0,1,trn
563829,0,0,0,trn
619453,0,1,0,trn
161121,1,0,0,trn
887080,0,0,0,trn
66838,0,0,0,trn
513500,1,0,0,trn
755514,0,0,1,trn
575221,0,0,1,trn
430789,0,0,0,trn
660774,1,0,0,trn
951905,0,0,1,trn
89311,0,0,0,trn
724558,0,0,0,trn
728669,0,0,1,trn
412990,1,0,0,trn
619689,0,0,1,trn
774412,0,0,0,trn
308301,0,0,1,trn
277224,0,0,0,trn
450859,0,0,0,trn
45596,0,1,0,trn
837072,0,0,1,trn
40841,0,0,1,trn
5035,0,0,0,trn
359238,0,0,1,trn
881704,0,0,1,trn
683706,0,1,0,trn
506203,0,0,0,trn
58386,0,0,0,trn
566547,0,0,1,trn
42335,0,0,0,trn
883511,0,0,0,trn
659248,0,0,0,trn
370962,0,0,1,trn
822495,0,0,0,trn
105689,1,1,0,trn
285470,0,0,1,trn
254311,0,0,1,trn
936854,0,0,0,trn
509205,0,0,1,trn
566100,0,0,1,trn
250235,0,0,0,trn
41657,0,0,1,trn
762642,1,0,0,trn
729895,0,0,0,trn
408721,0,0,1,trn
502779,0,0,0,trn
152862,0,0,1,trn
274774,0,0,1,trn
845165,0,0,1,trn
919762,1,0,0,trn
372453,0,0,1,trn
302815,0,0,1,trn
60663,0,0,1,trn
36542,0,0,1,trn
71291,1,0,0,trn
193190,1,1,0,trn
